Place,Name,Gender,Time
4855,Michelle Lillestol,F,3:46:55
4856,Gianna Paglia,F,3:46:55
4857,Meghan Petersen,F,3:46:55
4858,Patrick Cabarcas,M,3:46:55
4859,Megan Jesolva,F,3:46:55
4860,Andrea Kerner,F,3:46:56
4861,Ken Engasser,M,3:46:57
4862,Adrián Calzadilla,M,3:46:57
4863,Ari Frankel,M,3:46:57
4864,Stacey Slaughter,F,3:46:58
4865,Virginia Sette,F,3:46:58
4866,Roland Sieker,M,3:46:58
4867,Andrew Abdella,M,3:46:59
4868,Ann Kristin Dyrkolbotn,F,3:46:59
4869,Matthew Nulty,M,3:46:59
4870,Kylie Rowed,F,3:46:59
4871,Gary Thompson,M,3:46:59
4872,Danielle DiGiacomo,F,3:47:00
4873,Sherri Fattedad,F,3:47:01
4874,David Drake,M,3:47:01
4875,Mary Clark Prevost,F,3:47:01
4876,Dayue Chen,M,3:47:01
4877,Christopher Mytych,M,3:47:04
4878,Michael Stewart,M,3:47:05
4879,Sarah Rivera,F,3:47:05
4880,Frank Vivolo,M,3:47:05
4881,Merle Campbell,M,3:47:05
4882,Alyssa Starzyk,F,3:47:06
4883,Nialah Ferrer,F,3:47:06
4884,Elizabeth Stirling,F,3:47:06
4885,Rodrigo Ortiz,M,3:47:08
4886,Florent Catau,M,3:47:09
4887,Ellissa Gravinese,F,3:47:09
4888,Elliot Stern,M,3:47:09
4889,Melissa Kennedy,F,3:47:09
4890,Annalyn Morhaim,F,3:47:10
4891,Alejandro Canizales Corzo,M,3:47:10
4892,Tracey Smith,F,3:47:11
4893,Paul Egan,M,3:47:11
4894,Stephen Weiss,M,3:47:11
4895,Scott Thatcher,M,3:47:11
4896,Dingshan Xiao,M,3:47:11
4897,Eric Meiworm,M,3:47:12
4898,Chelsea Stachura,F,3:47:12
4899,Eduardo Melgarejo,M,3:47:13
4900,Bradley Poole,M,3:47:13
4901,Matthew Neumann,M,3:47:13
4902,Joseph Mateer,M,3:47:13
4903,Cheryl Fil,F,3:47:13
4904,Steven Latino,M,3:47:14
4905,Rita Kim,F,3:47:14
4906,Kit Whiteman,F,3:47:14
4907,Mary Kate O'Neill,F,3:47:14
4908,John Iacono,M,3:47:15
4909,Adam Kushner,M,3:47:16
4910,Faith Aronson,F,3:47:17
4911,Jun Tamahashi,M,3:47:17
4912,Emma Hardy,F,3:47:17
4913,David Cohen,M,3:47:17
4914,Diego Campos Rojas,M,3:47:18
4915,Doug Goebel,M,3:47:18
4916,Marti McDonald,F,3:47:20
4917,Taryn Barrett,F,3:47:20
4918,Michaela Penzes,F,3:47:20
4919,Christopher DuBois,M,3:47:21
4920,Rene Ugarte,M,3:47:21
4921,Chase Rieger,M,3:47:22
4922,Ian Mathias,M,3:47:22
4923,Mauricio Blandino,M,3:47:23
4924,Lorette Yared,F,3:47:24
4925,Jose Antonio Mendoza Prieto,M,3:47:25
4926,Johnny Rooney,M,3:47:25
4927,Daniella Marca,F,3:47:25
4928,Magdalena Snarska,F,3:47:25
4929,Andrea McTamaney,F,3:47:26
4930,George Leary,M,3:47:27
4931,Denise Jelinek,F,3:47:27
4933,Glenn Kurtz,M,3:47:27
4932,Francesco Magisano,M,3:47:27
4934,Sofía Gurza,F,3:47:27
4935,Allan Beall,M,3:47:27
4936,Jasmine Bajwa,F,3:47:28
4937,William Dash,M,3:47:28
4938,Lauren Wang,F,3:47:29
4939,Colleen Rosazza,F,3:47:29
4940,Leandro Oscar Valencia,M,3:47:29
4941,Jason Azzoparde,M,3:47:30
4942,Alex Sands,M,3:47:30
4943,Hayden Atkins,M,3:47:31
4944,Tom Gabalski,M,3:47:32
4945,Adam Carlson,M,3:47:32
4946,Enrique Zendejas,M,3:47:32
4947,Avery Wolfe,F,3:47:32
4948,Luke OBrien,M,3:47:32
4949,Erik Seiersen,M,3:47:32
4950,Arnaud Piffaut,M,3:47:33
4951,Melissa Pratt,F,3:47:34
4952,Gina Testa,F,3:47:34
4953,José Enrique Rivas,M,3:47:35
4954,Bobby Grubert,M,3:47:36
4956,Kristin Meehan,F,3:47:36
4955,Mary Hawkins,F,3:47:36
4957,Kathryn Stankaitis,F,3:47:36
4958,Joshua Bernett Wood,M,3:47:36
4959,Jerry Cheng,M,3:47:37
4960,Patrick Farrell,M,3:47:37
4961,Lorena Gomis,F,3:47:37
4962,Konstantin Krismer,M,3:47:37
4963,Zevi Jaffa,M,3:47:37
4964,Andrew Lee,M,3:47:37
4965,Jose Medina,M,3:47:38
4966,Robyn Giannini,F,3:47:38
4967,Derek Chen,M,3:47:39
4968,Michael DiBella,M,3:47:39
4969,Daniel Gordon,M,3:47:39
4970,Shikyung Lee,M,3:47:39
4971,Curtis Inahara,M,3:47:40
4972,Juan Luis Osorio,M,3:47:41
4973,Walter Chomicki,M,3:47:42
4974,Johnna Perdrizet,F,3:47:42
4975,Dan Faas,M,3:47:42
4976,Dahiema Grant,F,3:47:43
4977,Henry Welsh,M,3:47:44
4978,Hannah Reach,F,3:47:44
4979,Landon Yuan,M,3:47:45
4980,Nicholas DeBarbrie,M,3:47:45
4981,Richard Cohen,M,3:47:46
4982,Kenny Ngo,M,3:47:47
4983,Justin Pollack,M,3:47:47
4984,Julian Franz,M,3:47:47
4985,Aneta Palmer,F,3:47:47
4986,Ximena Kriete,F,3:47:47
4987,Norbert Tatarczak,M,3:47:47
4988,Paraic Morrissey,M,3:47:48
4989,Jose Libunao II,M,3:47:48
4990,Matthew Don,M,3:47:50
4991,David Rondeau,M,3:47:51
4992,LoLi Arosemena,F,3:47:51
4993,Thomas Hellen,M,3:47:51
4994,Rachel O'Sullivan,F,3:47:52
4995,Shelby Harris,F,3:47:52
4996,Clement Chan,M,3:47:52
4997,Jake Krantz,M,3:47:53
4998,Christian Breda,M,3:47:53
4999,Mike Nez,M,3:47:53
5000,Nicole Lehr,F,3:47:53
5001,Shane Durkin,M,3:47:54
5002,Rebecca Scahill,F,3:47:54
5003,Erica Silbiger,F,3:47:54
5004,Alejandro Ramirez Brochero,M,3:47:55
5005,Jana Veliskova,F,3:47:55
5006,Daniel Escobar Cervantes,M,3:47:55
5007,Steve Rock,M,3:47:56
5008,Fidelis Teixeira,M,3:47:56
5009,Robert Parrinelli,M,3:47:57
5010,Peter Richardson,M,3:47:57
5011,David Bluberg,M,3:47:57
5012,Logan Grimes,F,3:47:58
5013,Luke Tani,M,3:47:58
5014,Keenan Charles,M,3:47:59
5015,Michael Lappas,M,3:47:59
5016,Natalie Egan,F,3:47:59
5017,Phil Wagner,M,3:47:59
5018,Hakyung Choi,F,3:48:01
5019,Jon Knausz,M,3:48:01
5020,Phelim Finnegan,M,3:48:02
5021,Ada Ramona Bardi,F,3:48:02
5022,Jeffrey Cheung,M,3:48:02
5023,Angela Cason,F,3:48:02
5024,Kenneth Yque,M,3:48:02
5025,Jamie Van Leeuwen,M,3:48:03
5026,Yipeng Huang,M,3:48:03
5027,Hayley Johnson,F,3:48:03
5028,Margie Muir Shylock,F,3:48:04
5029,Monet Martin,F,3:48:04
5030,Jeanne Marchand,F,3:48:05
5031,Luisa Herron,F,3:48:05
5032,Tien Mao,M,3:48:05
5033,Colin Pomphrey,M,3:48:06
5034,Ronald Bernier,M,3:48:06
5035,Maggie LaRoche,F,3:48:06
5036,Alejandro Sanchez,M,3:48:06
5037,Rianna Bennett,F,3:48:07
5038,Kim Marchand,F,3:48:07
5039,Maryelizabeth Henderson,F,3:48:08
5040,Rob Wright,M,3:48:08
5041,Anne Duquette,F,3:48:08
5042,Marc Schwartz,M,3:48:09
5043,Jose Guillermo Maciel Barrios,M,3:48:10
5044,Kaileen Hart,F,3:48:10
5045,Katherine Loiacono,F,3:48:10
5046,Elizabeth Ritchie,F,3:48:10
5047,Alana Corey,F,3:48:11
5048,Alain Sarneel,M,3:48:11
5049,Eduard Rije,M,3:48:11
5050,Elona Bilovol,F,3:48:12
5051,Martin Luescher,M,3:48:12
5052,Tim Ashe,M,3:48:12
5053,Laura Stephen,F,3:48:13
5054,Rebecca Byler,F,3:48:14
5055,Mariana Curado,F,3:48:14
5056,Gina Barbato,F,3:48:15
5057,David Grazioli,M,3:48:15
5058,Ash Low,F,3:48:15
5059,Kara Ollick,F,3:48:16
5060,Amanda McFeeley,F,3:48:17
5061,Kristin Kenney,F,3:48:17
5062,Samantha Carley,F,3:48:17
5063,Emma Quigley,F,3:48:17
5064,Ben Beisswenger,M,3:48:17
5065,Joseph Campanale,M,3:48:17
5066,Samuel Bunis,M,3:48:18
5067,Corinne Makar,F,3:48:18
5068,Katie Murphy,F,3:48:19
5069,Jacob Massa,M,3:48:20
5070,Rhonda Braun,F,3:48:20
5071,David Colman,M,3:48:21
5072,Christian Palomares,M,3:48:21
5074,Mathias Andersson,M,3:48:22
5073,Simon Borucki,M,3:48:22
5075,Terry Hendricks,F,3:48:22
5076,Michael Tong,M,3:48:22
5077,Joseph Schiaffino,M,3:48:23
5078,Donald Boller,M,3:48:23
5079,Cory Greenbaum,M,3:48:23
5080,Conall Burns,M,3:48:23
5081,Veronic Martin,F,3:48:23
5082,William Rappaport,M,3:48:24
5083,Amy Pelzel,F,3:48:24
5084,Lynsey Brigel,F,3:48:24
5085,Mark Davenport,M,3:48:24
5086,John McCreesh,M,3:48:25
5087,Steve Spanolios,M,3:48:25
5088,Adam Zatorski,M,3:48:25
5089,William Randle,M,3:48:25
5090,Gaspar Ureta Ramos,M,3:48:26
5091,Jemma Soper,F,3:48:26
5092,Maria Laura Negro,F,3:48:27
5093,Patricia Mulia,F,3:48:27
5094,Anthony Bacon,M,3:48:27
5095,Inaki Berenguer,M,3:48:28
5096,Amy Hiebert,F,3:48:28
5097,Paul McDaid,M,3:48:28
5098,Jeremiah Bargar,M,3:48:28
5099,Xinyu Mu,F,3:48:29
5100,Kyle Zilles,M,3:48:29
5101,Amy Gaboriault,F,3:48:29
5102,Michael Quesada,M,3:48:30
5103,Carlos Nievecela,M,3:48:31
5104,Daniel Bartfeld,M,3:48:31
5105,Jonah Sonnenborn,M,3:48:31
5106,Amanda Fisher,F,3:48:32
5107,Anna Bennett,F,3:48:32
5108,Matthew Borstein,M,3:48:33
5109,Noelle Van Calcar,F,3:48:34
5110,Megan Gibney,F,3:48:35
5111,Todd Walker,M,3:48:35
5112,Kimberly Meehan,F,3:48:36
5113,Ralph Sutton,M,3:48:36
5114,Richard Gehrig,M,3:48:36
5116,Timothy Herod,M,3:48:38
5115,Casey Tauber,M,3:48:38
5117,Casey Bernard,M,3:48:39
5118,Miki Yamada,F,3:48:39
5119,Olga Hincapie Ramos,F,3:48:40
5120,Katie Riley,F,3:48:40
5121,Alexandra Cooney,F,3:48:40
5122,Barry Cohen,M,3:48:41
5123,Rahsun Fulton,M,3:48:41
5124,Alessandro Pallaoro,M,3:48:42
5125,Harsha Misra,M,3:48:42
5126,Brian Case,M,3:48:42
5127,Juan Luis Prieto,M,3:48:42
5128,Leonid Taveras,M,3:48:42
5129,Kelly Milliken,F,3:48:43
5130,Ariana Lutterman,F,3:48:43
5131,Jacqueline Klinger,F,3:48:43
5132,Lauren Haber,F,3:48:43
5133,Paolo Barcial,M,3:48:44
5134,Connor Walsh,M,3:48:44
5135,Maddie Stupinski,F,3:48:44
5136,Philip Cheaney,M,3:48:45
5137,Juan Sebastian Cardona Pineda,M,3:48:45
5138,Jenna Lepisto,F,3:48:45
5139,Liam Tracey,M,3:48:45
5140,Irina Nazarova,F,3:48:46
5141,Erik Lindblad,M,3:48:46
5142,Matthew Gordon,M,3:48:47
5143,Jake Caddeau,M,3:48:47
5144,Christopher Saccenti,M,3:48:48
5145,David Boese,M,3:48:48
5146,Arvind Balaraman,M,3:48:48
5147,Peter Simonsen,M,3:48:48
5148,Kelly Cook,F,3:48:48
5149,T. McCord Henry,M,3:48:48
5150,Gregorio Herrera,M,3:48:49
5151,Daniel Loder,M,3:48:49
5152,Patrick Streeter,M,3:48:50
5153,Christopher Streeter,M,3:48:50
5154,William Karins,M,3:48:50
5155,Brent Malcolm,M,3:48:50
5156,Michael Trenk,M,3:48:50
5157,Sarah Coles,F,3:48:51
5158,Julia McPeters,F,3:48:51
5159,Catherine Gambardella,F,3:48:51
5160,Teresa Dziob,F,3:48:51
5161,Laura Addicott,F,3:48:51
5162,Zachary Koslowsky,M,3:48:51
5163,Christine Mockus,F,3:48:52
5164,Pengjun Huang,M,3:48:52
5165,Fernando Montiel,M,3:48:52
5166,David Ratliff,M,3:48:52
5167,Gabrielle Levy,F,3:48:53
5168,Katie Claiborne,F,3:48:53
5169,Ashley Foster,F,3:48:53
5170,Katie Pollack,F,3:48:53
5171,Lawrence Gilliam,M,3:48:53
5172,Priscilla Salovaara,F,3:48:53
5173,Julia Tedesco,F,3:48:54
5174,Andrey Bogachev,M,3:48:54
5175,Ryan Scanlan,M,3:48:54
5176,Enrique Ramirez,M,3:48:54
5177,Vincent Su,M,3:48:54
5178,Yuxi Wu,F,3:48:55
5179,Adam Metauro,M,3:48:55
5180,Pedro Vincenty,M,3:48:55
5181,Michael Mohapp,M,3:48:55
5182,Joseph Cistulli,M,3:48:56
5183,Hugues Sommain,M,3:48:57
5184,Susan Miller,F,3:48:58
5185,Robyn Bancroft,F,3:48:58
5186,Heather Hoffman,F,3:48:59
5187,Audrey Vernick,F,3:48:59
5188,Santiago Stel,M,3:48:59
5189,Kris Kupchella,M,3:48:59
5190,Michael Rustin,M,3:49:00
5191,Augusto Castro,M,3:49:00
5192,Michael Hill,M,3:49:00
5193,Diego Santizo,M,3:49:00
5194,John McGinnis,M,3:49:00
5195,Jeff Jaenicke,M,3:49:01
5196,Jason Adamita,M,3:49:01
5197,Jeronimo Fernandez,M,3:49:01
5198,Johnny Mendoza,M,3:49:01
5199,Jerric Ramos,M,3:49:02
5200,Maria Nieves,F,3:49:02
5201,Paul Gross,M,3:49:02
5202,Scott Harper,M,3:49:02
5203,Natalie Herold,F,3:49:02
5204,Jonathan Gutierrez,M,3:49:03
5205,Rodrigo Pastor,M,3:49:03
5206,Pablo Tello,M,3:49:03
5207,Javier Savage,M,3:49:03
5208,Timothy Joseph Angob,M,3:49:03
5209,Omid Abrishamchian,M,3:49:03
5210,Jordan Metzl,M,3:49:04
5211,Billy Valle,M,3:49:04
5212,Jennifer Spina,F,3:49:05
5213,Claire Torchiana,F,3:49:05
5214,Eduardo Gonzalez,M,3:49:06
5215,Alejandro Malagon,M,3:49:06
5216,Karen Sutton,F,3:49:07
5217,Gary Rosen,M,3:49:07
5218,Jerry Figurski,M,3:49:07
5219,Victor Flores,M,3:49:08
5220,Francis Donnelly,M,3:49:08
5221,Jose Gonzalez,M,3:49:08
5222,Tia Zhao,F,3:49:09
5223,Simon Rosinski,M,3:49:09
5224,Danielle Singson,F,3:49:09
5225,Nori Naka,M,3:49:09
5226,Christian Brunner-Lopez,M,3:49:09
5228,Thomas Porpiglia,M,3:49:09
5227,James Park,M,3:49:09
5229,Matthew Stine,M,3:49:09
5230,Adrien Brochard,M,3:49:10
5231,Mathieu Cagnard,M,3:49:10
5232,Daniel Moerlins,M,3:49:10
5233,Amy Nilmeier,F,3:49:11
5234,Hongmei Wang,F,3:49:11
5235,Michael H,M,3:49:11
5236,Patrick Sullivan,M,3:49:12
5237,Jessica Kanfer,F,3:49:12
5238,Kersten Warren,F,3:49:12
5239,Alan Ruben,M,3:49:13
5240,Jessica Deng,F,3:49:14
5241,Andres Pareja,M,3:49:14
5242,Julia Brauchle,F,3:49:15
5243,Brianne Moulder,F,3:49:15
5244,Ryan McIntyre,M,3:49:16
5245,Nadim KHouri-Raphael,M,3:49:16
5246,John Cofresi,M,3:49:16
5247,Mark Danahy,M,3:49:16
5248,Thomas Cancro,M,3:49:17
5249,Adam Blasioli,M,3:49:17
5250,Lynn Sayarath,F,3:49:17
5251,Ellie Miltner,F,3:49:18
5252,Emily Cunningham,F,3:49:18
5253,Mesrob Yergatian,M,3:49:18
5254,Oscar Contreras,M,3:49:18
5255,Louis DiPaola,M,3:49:18
5256,Francisco Tonatiuh Rodriguez Gomez,M,3:49:20
5257,Javier Santiago Burgos,M,3:49:21
5258,Alyson Hirschhorn,F,3:49:21
5259,Tabitha Tomasella,F,3:49:21
5260,Mackenzie Smith,F,3:49:21
5261,Caroline Van Fossan,F,3:49:21
5262,Emily Knuth,F,3:49:22
5263,Paul Lee,M,3:49:22
5264,Conor Buckley,M,3:49:22
5265,Carlton Vollberg,M,3:49:23
5266,Tim Thompson,M,3:49:23
5267,Luis Maximo Garcia,M,3:49:23
5268,Robert Wallace,M,3:49:25
5269,Alexander Cavin,M,3:49:26
5270,William Sullivan,M,3:49:26
5271,Alexander Revzin,M,3:49:26
5272,Jodi Kasten,F,3:49:26
5273,Andrew Viehe,M,3:49:26
5274,Nicholas Jamora,M,3:49:27
5275,Kurtis Naslonski,M,3:49:27
5276,Margarita Wickard,F,3:49:27
5277,Rebecca Payne,F,3:49:27
5278,Lindsey Cashman,F,3:49:28
5279,Bryan Brinson,M,3:49:28
5280,Adam Lafer,M,3:49:29
5281,Ricardo Domingues,M,3:49:29
5282,Nicole Eldridge,F,3:49:29
5283,Mia Chavez,F,3:49:29
5284,Shravan Pabba,M,3:49:30
5285,Eric Fernandez,M,3:49:31
5286,Alexandra Sunberg,F,3:49:33
5287,Sam Gozinsky,M,3:49:35
5288,Beth Watkins,F,3:49:35
5289,Sara Dashefsky,F,3:49:37
5290,Kristen Bowes,F,3:49:37
5291,Jan-Hendrik Boonzaier,M,3:49:37
5292,Lydia Cady,F,3:49:37
5293,Timothy Letavish,M,3:49:37
5294,Erin Sucharda,F,3:49:38
5295,Lorenza Pizzuto,F,3:49:39
5296,Carson Peacock,F,3:49:39
5297,Clement Duchene,M,3:49:40
5298,Karl Kellner,M,3:49:40
5299,Bryan Botma,M,3:49:40
5300,Hang Zhang,M,3:49:40
5301,Amanda Sanderson,F,3:49:41
5302,Danielle DePasquale,F,3:49:41
5303,Daniel Huang,M,3:49:41
5304,Pat Mc Auliffe,M,3:49:41
5305,Jocelyn Bodiguel,M,3:49:41
5306,Margaret High,F,3:49:41
5307,Rodolfo Villalobos,M,3:49:41
5308,Vibeke Norgaard,F,3:49:42
5309,Ben Jones,M,3:49:42
5310,Maddie Hearn,F,3:49:42
5311,Kelsey Grzegorczyk,F,3:49:43
5312,Clemens Koesters,M,3:49:44
5313,Amnon Reder,M,3:49:45
5314,Troy Hallahan,M,3:49:45
5315,Christina Del Casale,F,3:49:45
5316,Sven Voelcker,M,3:49:45
5317,Manuela Fabbri Pagani,F,3:49:45
5318,Brendan McLellan,M,3:49:46
5319,Michael Deng,M,3:49:46
5320,Kenny Thapoung,M,3:49:46
5321,Rafael Espaillat,M,3:49:46
5322,Michael Kowalski,M,3:49:47
5323,Raju Rampa,M,3:49:48
5324,Samantha Sessa,F,3:49:48
5325,Ryan Norwood,M,3:49:48
5326,Zachary Forman,M,3:49:48
5327,Otoniel Carrillo,M,3:49:48
5328,Miles Edelstein,M,3:49:49
5329,David O'Connell,M,3:49:49
5330,Ron Haglof,M,3:49:50
5331,Benjamin Thompson,M,3:49:50
5332,Maria Jose Wiechers,F,3:49:50
5333,Jennifer Conrad,F,3:49:50
5334,Melanie Davis,F,3:49:51
5335,Rebecca Zellmer,F,3:49:51
5336,Dennis Wong,M,3:49:52
5337,Kenneth Ledesma,M,3:49:52
5338,Bryan Sobol,M,3:49:53
5339,Jonathan Fox,M,3:49:53
5340,Jessica Hanson,F,3:49:53
5341,Brooklyn MacKenzie,F,3:49:54
5342,Anurag Joshi,M,3:49:54
5343,Jennifer Chang,F,3:49:54
5344,Kathleen Jackson,F,3:49:55
5345,Sean Koh,M,3:49:55
5346,Mariam Vonderheide,F,3:49:56
5347,Katrina Anderson,F,3:49:57
5348,Melissa Rutz,F,3:49:57
5349,Korey McCants,M,3:49:57
5350,Jamie Rush,M,3:49:58
5351,David Hunter,M,3:49:58
5352,Sophie Jacobson,F,3:49:58
5353,Edward Ferrer,M,3:49:58
5354,Amanda Duerr,F,3:49:59
5355,Doug Johnson,M,3:49:59
5356,Samantha Zhang,F,3:49:59
5357,Luke McCarthy,M,3:50:00
5358,Patrick Cronin,M,3:50:01
5359,Hernando Cordero,M,3:50:01
5360,Ami Thakkar,F,3:50:01
5361,Lindsey Gresham,F,3:50:01
5362,Angelo Crimeni,M,3:50:02
5363,Sean Traynor,M,3:50:03
5364,Juan Sanchez Azcarate,M,3:50:03
5365,Joe Velez,M,3:50:04
5366,Derek Gilstrap,M,3:50:04
5367,Philip Clelland,M,3:50:05
5368,Steve Klise,M,3:50:05
5369,Steven Armstrong,M,3:50:06
5370,Tola Sean,M,3:50:06
5371,Zachary Englis,M,3:50:06
5372,Meghan Pinezich,F,3:50:07
5373,Josh Mann,M,3:50:07
5374,Joe Kolok,M,3:50:08
5375,Brian Mortensen,M,3:50:09
5376,Juan Rangel,M,3:50:09
5377,Carlos Fernandez,M,3:50:09
5378,Praveen Allam,M,3:50:09
5379,Paul Stanton,M,3:50:10
5380,Carmen Carnevali,M,3:50:11
5381,Lauren Bren,F,3:50:11
5382,Cecilia Graham,F,3:50:12
5383,Adam Infantino,M,3:50:13
5384,Lily Roos,F,3:50:13
5385,Michelle Kim,F,3:50:13
5386,Kristina Kaiser,F,3:50:13
5387,Philip Joseph,M,3:50:14
5388,Owen Gatto,M,3:50:14
5389,Juanita Salgado,F,3:50:14
5390,Theodore Brenard,M,3:50:15
5391,Francisco Damian,M,3:50:15
5392,Rosa Angel Escobar Estrada,F,3:50:16
5393,Aoife-Roisin Bourke,F,3:50:17
5394,Caroline Muggia,F,3:50:17
5395,Maria de Paz,F,3:50:17
5396,Dominique Favre,M,3:50:18
5397,Jessica Parker De Rada,F,3:50:18
5398,Magdalena Sidor,F,3:50:19
5399,Michael Urciuoli,M,3:50:19
5400,Reiner Fallas,M,3:50:20
5401,Kara Nieberlein,F,3:50:20
5402,Abigail Snively,F,3:50:21
5403,Michael Cerussi,M,3:50:22
5404,Michael Younge,M,3:50:22
5405,Geoffrey Johnson,M,3:50:22
5406,Michele Allen,F,3:50:22
5407,Sara Dettore,F,3:50:23
5408,Nelida Martinez,F,3:50:23
5409,Jacquelyn Martell,F,3:50:23
5410,George Murphy,M,3:50:23
5411,Raymond Chen,M,3:50:24
5412,Abraham Ayala,M,3:50:24
5413,Andre Baruch,M,3:50:24
5414,Aveen Nyhan,F,3:50:24
5415,Igor Aronov,M,3:50:24
5416,Katherine Kaiser,F,3:50:25
5417,Beverly Walley,F,3:50:25
5418,Blair Newman,F,3:50:25
5419,Taylor Jeffrey,F,3:50:25
5420,Christian Fiorelli,M,3:50:25
5421,Kylie Gauthier,F,3:50:26
5422,Nadia Saldana Vazquez,F,3:50:26
5423,William Gillies,M,3:50:26
5424,Jack Crabtree,M,3:50:26
5425,Joseph Hughes,M,3:50:26
5426,José Zamarripa Leyva,M,3:50:27
5427,Louise Camou,F,3:50:27
5428,Ben Cassidy,M,3:50:27
5429,Megan McCabe,F,3:50:27
5430,Connor Kirkwood,M,3:50:28
5431,Nathan Martinak,M,3:50:29
5432,Derek Sipperly,M,3:50:29
5433,David Schwarz,M,3:50:29
5434,David Schatzl,M,3:50:29
5435,Mateo Arbelaez,M,3:50:29
5436,Ned Fuentes,M,3:50:30
5437,Erin OConnor,F,3:50:30
5438,John Oconnor,M,3:50:31
5439,Bogdan Voicu,M,3:50:31
5440,Susan Flynn,F,3:50:31
5441,Vannessa Solano,F,3:50:32
5443,John Mallock,M,3:50:32
5442,Aiden Ferris,M,3:50:32
5444,Jack Guba,M,3:50:33
5445,Silvia Orsi,F,3:50:33
5446,Megan Friscia,F,3:50:33
5447,Charles Herschel,M,3:50:33
5448,Jeremy King,M,3:50:34
5449,Jullee Kim,F,3:50:34
5450,Dylan Tavolacci,M,3:50:34
5451,Michael Falzone,M,3:50:34
5452,Hyunmin Kim,M,3:50:35
5453,Andrey Prihodko,M,3:50:36
5454,Eric Chen,M,3:50:36
5455,Ken Spano,M,3:50:37
5456,Ralph Nasar,M,3:50:37
5457,Thomas Lorenzen,M,3:50:37
5458,Martin Green,M,3:50:37
5459,Melanie Gouthro,F,3:50:37
5460,Veronica Salcido,F,3:50:37
5461,Gayle Martin,F,3:50:37
5462,Marvin Garcia,M,3:50:38
5463,David Horvilleur,M,3:50:38
5464,Keumhwan Bae,M,3:50:38
5465,Kevin Garcia,M,3:50:38
5466,David Weismantel,M,3:50:38
5467,Marlenne Nunez,F,3:50:39
5468,Gisselle Sanchez,F,3:50:39
5469,Hannibal Newsom,M,3:50:39
5470,Primitiva Ramos,F,3:50:39
5471,Vivek Chaudhri,M,3:50:39
5472,Svitlana Sukhomlyn,F,3:50:40
5473,Oscar M. Rodriguez,M,3:50:40
5474,Lorian McCALLUM,M,3:50:40
5475,Courtney Tracey,F,3:50:41
5476,Nicholas Stankes,M,3:50:41
5477,Michael Palmer,M,3:50:41
5478,Joshua Weitzner,M,3:50:41
5479,Katherine Adams,F,3:50:42
5480,Jonathan Sockolosky,M,3:50:42
5481,Andrew Berman,M,3:50:42
5482,Gerald Dugarte,M,3:50:42
5483,Ashley Tsien,F,3:50:42
5484,Sam Salameh,M,3:50:43
5485,Macy Sirmans,F,3:50:43
5486,Jayson Galiza,M,3:50:44
5487,John Scotto,M,3:50:44
5488,Sam Weitzman,M,3:50:44
5489,Lanchi Venator,F,3:50:45
5490,Jennifer Langione,F,3:50:45
5491,Wenjuan Huang,M,3:50:45
5492,Mary Beth Ezra,F,3:50:46
5493,Amanda Paolino,F,3:50:46
5494,Kelin Reyes,F,3:50:47
5495,Fain Sutter,M,3:50:48
5496,Prateek Surapaneni,M,3:50:48
5497,Devendra Baid,M,3:50:48
5498,Yan Cao,F,3:50:48
5499,Maddie Fontaine,F,3:50:48
5500,Marco Ramirez,M,3:50:49
5501,Kelly McBrearty,F,3:50:50
5502,Johnny Whitehead,M,3:50:50
5503,Melissa Lee,F,3:50:51
5504,Brett Kirsch,M,3:50:52
5505,Robert Kruczyk,M,3:50:52
5506,Erin Callaghan,F,3:50:52
5507,Chris Demyanovich,M,3:50:52
5508,Thomas Theofilatos,M,3:50:52
5509,Pablo Panizza Young,M,3:50:53
5510,Allison Fournier,F,3:50:53
5511,Sergio Acaro,M,3:50:53
5512,Mimi Crawford,F,3:50:53
5513,Dana Grey,M,3:50:54
5514,Eli Hershiser,M,3:50:55
5515,MaryClare Mastriano,F,3:50:55
5516,Eric Hsia,M,3:50:56
5517,William Cornachio,M,3:50:56
5518,Ludwik Tapia,M,3:50:57
5519,Cesar Trelles,M,3:50:57
5520,Adrian Kocak,M,3:50:57
5521,Jason Nark,M,3:50:58
5522,Noah Beigelmacher,M,3:50:58
5523,Andrea Scarantino,F,3:50:58
5524,Vadim Stern,M,3:50:59
5525,Lauren Anderson,F,3:50:59
5526,Vincent Li,M,3:50:59
5527,Miseker Abate,F,3:51:00
5528,Josh Ruppenkamp,M,3:51:00
5529,Carmen Ludizaca,F,3:51:00
5530,Samuel Buena,M,3:51:00
5531,Jane Conrad,F,3:51:01
5532,Brian Lightbody,M,3:51:02
5533,Juan Soto,M,3:51:03
5534,Lakhvir Singh,M,3:51:03
5535,Yupu Liang,F,3:51:04
5536,Barbara Lowy,F,3:51:05
5537,Anthony Bamonte,M,3:51:06
5538,Phillip MacDougall,M,3:51:06
5539,Chris Riccardi,M,3:51:06
5540,Mariana Lowy Gerstmar,F,3:51:06
5541,Chinni Pokala,M,3:51:06
5542,Jing Wang,F,3:51:06
5543,Antonia Massa,F,3:51:07
5544,Denis Bautista,M,3:51:08
5545,Gretchen Donovan,F,3:51:08
5546,Alli Case,F,3:51:08
5547,Carter Greendyke,F,3:51:08
5548,Brandon Gilliam,M,3:51:08
5549,Kiran Yayavaram,M,3:51:09
